Name,Level,KillCount,Type,Date,Item,Drop_ID,Drop_Quantity,Drop_Price
Vorkath,732,146,NPC,5/10/2024 23:05,Superior dragon bones,22124,1,9178
Vorkath,732,146,NPC,5/10/2024 23:05,Superior dragon bones,22124,1,9178
Vorkath,732,146,NPC,5/10/2024 23:05,Blue dragonhide,1751,1,1346
Vorkath,732,146,NPC,5/10/2024 23:05,Blue dragonhide,1751,1,1346
Vorkath,732,146,NPC,5/10/2024 23:05,Scaly blue dragonhide,27897,1,264
Vorkath,732,146,NPC,5/10/2024 23:05,Adamantite ore,450,18,917
Vorkath,732,146,NPC,5/10/2024 23:05,Rune longsword,1303,1,18774
Vorkath,732,146,NPC,5/10/2024 23:05,Rune longsword,1303,1,18774
Vorkath,732,147,NPC,5/10/2024 23:07,Superior dragon bones,22124,1,9178
Vorkath,732,147,NPC,5/10/2024 23:07,Superior dragon bones,22124,1,9178
Vorkath,732,147,NPC,5/10/2024 23:07,Blue dragonhide,1751,1,1346
Vorkath,732,147,NPC,5/10/2024 23:07,Blue dragonhide,1751,1,1346
Vorkath,732,147,NPC,5/10/2024 23:07,Dragon bolts (unf),21930,87,633
Vorkath,732,147,NPC,5/10/2024 23:07,Red dragonhide,1750,21,1863
Vorkath,732,148,NPC,5/10/2024 23:10,Superior dragon bones,22124,1,9178
Vorkath,732,148,NPC,5/10/2024 23:10,Superior dragon bones,22124,1,9178
Vorkath,732,148,NPC,5/10/2024 23:10,Vorkath's head,21907,1,0
Vorkath,732,148,NPC,5/10/2024 23:10,Blue dragonhide,1751,1,1346
Vorkath,732,148,NPC,5/10/2024 23:10,Blue dragonhide,1751,1,1346
Vorkath,732,148,NPC,5/10/2024 23:10,Death rune,560,472,113
Vorkath,732,148,NPC,5/10/2024 23:10,Dragon battleaxe,1377,1,119555
Vorkath,732,149,NPC,5/10/2024 23:39,Superior dragon bones,22124,1,9151
Vorkath,732,149,NPC,5/10/2024 23:39,Superior dragon bones,22124,1,9151
Vorkath,732,149,NPC,5/10/2024 23:39,Blue dragonhide,1751,1,1338
Vorkath,732,149,NPC,5/10/2024 23:39,Blue dragonhide,1751,1,1338
Vorkath,732,149,NPC,5/10/2024 23:39,Magic logs,1514,50,892
Vorkath,732,149,NPC,5/10/2024 23:39,Dragon bolts (unf),21930,69,637
Vorkath,732,150,NPC,5/10/2024 23:42,Superior dragon bones,22124,1,9151
Vorkath,732,150,NPC,5/10/2024 23:42,Superior dragon bones,22124,1,9151
Vorkath,732,150,NPC,5/10/2024 23:42,Blue dragonhide,1751,1,1338
Vorkath,732,150,NPC,5/10/2024 23:42,Blue dragonhide,1751,1,1338
Vorkath,732,150,NPC,5/10/2024 23:42,Onyx bolt tips,9194,27,8457
Vorkath,732,150,NPC,5/10/2024 23:42,Black dragonhide,1748,24,2613
Vorkath,732,151,NPC,5/10/2024 23:53,Superior dragon bones,22124,1,9151
Vorkath,732,151,NPC,5/10/2024 23:53,Superior dragon bones,22124,1,9151
Vorkath,732,151,NPC,5/10/2024 23:53,Blue dragonhide,1751,1,1338
Vorkath,732,151,NPC,5/10/2024 23:53,Blue dragonhide,1751,1,1338
Vorkath,732,151,NPC,5/10/2024 23:53,Dragon bones,537,18,3099
Vorkath,732,151,NPC,5/10/2024 23:53,Manta ray,392,52,1634
Vorkath,732,152,NPC,5/10/2024 23:55,Superior dragon bones,22124,1,9151
Vorkath,732,152,NPC,5/10/2024 23:55,Superior dragon bones,22124,1,9151
Vorkath,732,152,NPC,5/10/2024 23:55,Blue dragonhide,1751,1,1338
Vorkath,732,152,NPC,5/10/2024 23:55,Blue dragonhide,1751,1,1338
Vorkath,732,152,NPC,5/10/2024 23:55,Adamantite ore,450,17,900
Vorkath,732,152,NPC,5/10/2024 23:55,Blue dragonhide,1752,30,1338
Vorkath,732,153,NPC,5/10/2024 23:58,Superior dragon bones,22124,1,9151
Vorkath,732,153,NPC,5/10/2024 23:58,Superior dragon bones,22124,1,9151
Vorkath,732,153,NPC,5/10/2024 23:58,Blue dragonhide,1751,1,1338
Vorkath,732,153,NPC,5/10/2024 23:58,Blue dragonhide,1751,1,1338
Vorkath,732,153,NPC,5/10/2024 23:58,Diamond,1602,14,1615
Vorkath,732,153,NPC,5/10/2024 23:58,Red dragonhide,1750,25,1835
Vorkath,732,154,NPC,5/11/2024 0:04,Superior dragon bones,22124,1,9122
Vorkath,732,154,NPC,5/11/2024 0:04,Superior dragon bones,22124,1,9122
Vorkath,732,154,NPC,5/11/2024 0:04,Blue dragonhide,1751,1,1350
Vorkath,732,154,NPC,5/11/2024 0:04,Blue dragonhide,1751,1,1350
Vorkath,732,154,NPC,5/11/2024 0:04,Blue dragonhide,1752,27,1350
Vorkath,732,154,NPC,5/11/2024 0:04,Rune kiteshield,1201,1,31650
Vorkath,732,154,NPC,5/11/2024 0:04,Rune kiteshield,1201,1,31650
Vorkath,732,155,NPC,5/11/2024 0:06,Superior dragon bones,22124,1,9122
Vorkath,732,155,NPC,5/11/2024 0:06,Superior dragon bones,22124,1,9122
Vorkath,732,155,NPC,5/11/2024 0:06,Vorkath's head,21907,1,0
Vorkath,732,155,NPC,5/11/2024 0:06,Blue dragonhide,1751,1,1350
Vorkath,732,155,NPC,5/11/2024 0:06,Blue dragonhide,1751,1,1350
Vorkath,732,155,NPC,5/11/2024 0:06,Death rune,560,338,114
Vorkath,732,155,NPC,5/11/2024 0:06,Dragon bones,537,16,3091
Vorkath,732,156,NPC,5/11/2024 0:16,Superior dragon bones,22124,1,9122
Vorkath,732,156,NPC,5/11/2024 0:16,Superior dragon bones,22124,1,9122
Vorkath,732,156,NPC,5/11/2024 0:16,Blue dragonhide,1751,1,1350
Vorkath,732,156,NPC,5/11/2024 0:16,Blue dragonhide,1751,1,1350
Vorkath,732,156,NPC,5/11/2024 0:16,Dragon battleaxe,1377,1,119787
Vorkath,732,156,NPC,5/11/2024 0:16,Adamantite ore,450,12,891
Vorkath,732,157,NPC,5/11/2024 0:18,Superior dragon bones,22124,1,9122
Vorkath,732,157,NPC,5/11/2024 0:18,Superior dragon bones,22124,1,9122
Vorkath,732,157,NPC,5/11/2024 0:18,Blue dragonhide,1751,1,1350
Vorkath,732,157,NPC,5/11/2024 0:18,Blue dragonhide,1751,1,1350
Vorkath,732,157,NPC,5/11/2024 0:18,Dragon platelegs,4087,1,160511
Vorkath,732,157,NPC,5/11/2024 0:18,Tooth half of key,985,1,10293
Vorkath,732,158,NPC,5/11/2024 0:21,Superior dragon bones,22124,1,9122
Vorkath,732,158,NPC,5/11/2024 0:21,Superior dragon bones,22124,1,9122
Vorkath,732,158,NPC,5/11/2024 0:21,Blue dragonhide,1751,1,1350
Vorkath,732,158,NPC,5/11/2024 0:21,Blue dragonhide,1751,1,1350
Vorkath,732,158,NPC,5/11/2024 0:21,Rune dart tip,824,96,436
Vorkath,732,158,NPC,5/11/2024 0:21,Tooth half of key,985,1,10293
Vorkath,732,159,NPC,5/11/2024 0:23,Superior dragon bones,22124,1,9122
Vorkath,732,159,NPC,5/11/2024 0:23,Superior dragon bones,22124,1,9122
Vorkath,732,159,NPC,5/11/2024 0:23,Blue dragonhide,1751,1,1350
Vorkath,732,159,NPC,5/11/2024 0:23,Blue dragonhide,1751,1,1350
Vorkath,732,159,NPC,5/11/2024 0:23,Magic logs,1514,50,886
Vorkath,732,159,NPC,5/11/2024 0:23,Loop half of key,987,1,9681
Vorkath,732,160,NPC,5/11/2024 0:27,Superior dragon bones,22124,1,9122
Vorkath,732,160,NPC,5/11/2024 0:27,Superior dragon bones,22124,1,9122
Vorkath,732,160,NPC,5/11/2024 0:27,Blue dragonhide,1751,1,1350
Vorkath,732,160,NPC,5/11/2024 0:27,Blue dragonhide,1751,1,1350
Vorkath,732,160,NPC,5/11/2024 0:27,Manta ray,392,46,1587
Vorkath,732,160,NPC,5/11/2024 0:27,Black dragonhide,1748,24,2609
Vorkath,732,161,NPC,5/11/2024 0:39,Superior dragon bones,22124,1,9126
Vorkath,732,161,NPC,5/11/2024 0:39,Superior dragon bones,22124,1,9126
Vorkath,732,161,NPC,5/11/2024 0:39,Vorkath's head,21907,1,0
Vorkath,732,161,NPC,5/11/2024 0:39,Blue dragonhide,1751,1,1334
Vorkath,732,161,NPC,5/11/2024 0:39,Blue dragonhide,1751,1,1334
Vorkath,732,161,NPC,5/11/2024 0:39,Adamantite ore,450,27,898
Vorkath,732,161,NPC,5/11/2024 0:39,Manta ray,392,42,1578
Vorkath,732,162,NPC,5/11/2024 0:41,Superior dragon bones,22124,1,9126
Vorkath,732,162,NPC,5/11/2024 0:41,Superior dragon bones,22124,1,9126
Vorkath,732,162,NPC,5/11/2024 0:41,Blue dragonhide,1751,1,1334
Vorkath,732,162,NPC,5/11/2024 0:41,Blue dragonhide,1751,1,1334
Vorkath,732,162,NPC,5/11/2024 0:41,Battlestaff,1392,15,7908
Vorkath,732,162,NPC,5/11/2024 0:41,Dragonstone bolt tips,9193,17,562
Vorkath,732,163,NPC,5/11/2024 0:44,Superior dragon bones,22124,1,9126
Vorkath,732,163,NPC,5/11/2024 0:44,Superior dragon bones,22124,1,9126
Vorkath,732,163,NPC,5/11/2024 0:44,Blue dragonhide,1751,1,1334
Vorkath,732,163,NPC,5/11/2024 0:44,Blue dragonhide,1751,1,1334
Vorkath,732,163,NPC,5/11/2024 0:44,Scaly blue dragonhide,27897,1,264
Vorkath,732,163,NPC,5/11/2024 0:44,Grapes,1988,250,4
Vorkath,732,163,NPC,5/11/2024 0:44,Dragon battleaxe,1377,1,118305
Vorkath,732,164,NPC,5/11/2024 0:48,Superior dragon bones,22124,1,9126
Vorkath,732,164,NPC,5/11/2024 0:48,Superior dragon bones,22124,1,9126
Vorkath,732,164,NPC,5/11/2024 0:48,Blue dragonhide,1751,1,1334
Vorkath,732,164,NPC,5/11/2024 0:48,Blue dragonhide,1751,1,1334
Vorkath,732,164,NPC,5/11/2024 0:48,Dragon dart tip,11232,35,1279
Vorkath,732,164,NPC,5/11/2024 0:48,Dragonstone bolt tips,9193,29,562
Vorkath,732,165,NPC,5/11/2024 0:51,Superior dragon bones,22124,1,9126
Vorkath,732,165,NPC,5/11/2024 0:51,Superior dragon bones,22124,1,9126
Vorkath,732,165,NPC,5/11/2024 0:51,Blue dragonhide,1751,1,1334
Vorkath,732,165,NPC,5/11/2024 0:51,Blue dragonhide,1751,1,1334
Vorkath,732,165,NPC,5/11/2024 0:51,Dragon platelegs,4087,1,160605
Vorkath,732,165,NPC,5/11/2024 0:51,Manta ray,392,53,1578
Vorkath,732,166,NPC,5/11/2024 0:54,Superior dragon bones,22124,1,9126
Vorkath,732,166,NPC,5/11/2024 0:54,Superior dragon bones,22124,1,9126
Vorkath,732,166,NPC,5/11/2024 0:54,Blue dragonhide,1751,1,1334
Vorkath,732,166,NPC,5/11/2024 0:54,Blue dragonhide,1751,1,1334
Vorkath,732,166,NPC,5/11/2024 0:54,Grapes,1988,278,4
Vorkath,732,166,NPC,5/11/2024 0:54,Death rune,560,449,115
Vorkath,732,167,NPC,5/11/2024 23:32,Superior dragon bones,22124,1,9091
Vorkath,732,167,NPC,5/11/2024 23:32,Superior dragon bones,22124,1,9091
Vorkath,732,167,NPC,5/11/2024 23:32,Blue dragonhide,1751,1,1361
Vorkath,732,167,NPC,5/11/2024 23:32,Blue dragonhide,1751,1,1361
Vorkath,732,167,NPC,5/11/2024 23:32,Scaly blue dragonhide,27897,1,226
Vorkath,732,167,NPC,5/11/2024 23:32,Coins,995,76937,1
Vorkath,732,167,NPC,5/11/2024 23:32,Battlestaff,1392,10,7889
Vorkath,732,168,NPC,5/11/2024 23:34,Superior dragon bones,22124,1,9091
Vorkath,732,168,NPC,5/11/2024 23:34,Superior dragon bones,22124,1,9091
Vorkath,732,168,NPC,5/11/2024 23:34,Blue dragonhide,1751,1,1361
Vorkath,732,168,NPC,5/11/2024 23:34,Blue dragonhide,1751,1,1361
Vorkath,732,168,NPC,5/11/2024 23:34,Dragonstone bolt tips,9193,21,569
Vorkath,732,168,NPC,5/11/2024 23:34,Dragon longsword,1305,1,58561
Vorkath,732,169,NPC,5/11/2024 23:37,Superior dragon bones,22124,1,9091
Vorkath,732,169,NPC,5/11/2024 23:37,Superior dragon bones,22124,1,9091
Vorkath,732,169,NPC,5/11/2024 23:37,Blue dragonhide,1751,1,1361
Vorkath,732,169,NPC,5/11/2024 23:37,Blue dragonhide,1751,1,1361
Vorkath,732,169,NPC,5/11/2024 23:37,Dragonstone bolt tips,9193,22,569
Vorkath,732,169,NPC,5/11/2024 23:37,Death rune,560,424,113
Vorkath,732,170,NPC,5/11/2024 23:41,Superior dragon bones,22124,1,9091
Vorkath,732,170,NPC,5/11/2024 23:41,Superior dragon bones,22124,1,9091
Vorkath,732,170,NPC,5/11/2024 23:41,Blue dragonhide,1751,1,1361
Vorkath,732,170,NPC,5/11/2024 23:41,Blue dragonhide,1751,1,1361
Vorkath,732,170,NPC,5/11/2024 23:41,Dragon plateskirt,4585,1,160004
Vorkath,732,170,NPC,5/11/2024 23:41,Red dragonhide,1750,24,1855
Vorkath,732,171,NPC,5/11/2024 23:43,Superior dragon bones,22124,1,9091
Vorkath,732,171,NPC,5/11/2024 23:43,Superior dragon bones,22124,1,9091
Vorkath,732,171,NPC,5/11/2024 23:43,Blue dragonhide,1751,1,1361
Vorkath,732,171,NPC,5/11/2024 23:43,Blue dragonhide,1751,1,1361
Vorkath,732,171,NPC,5/11/2024 23:43,Rune longsword,1303,1,18466
Vorkath,732,171,NPC,5/11/2024 23:43,Rune longsword,1303,1,18466
Vorkath,732,171,NPC,5/11/2024 23:43,Rune longsword,1303,1,18466
Vorkath,732,171,NPC,5/11/2024 23:43,Green dragonhide,1754,26,1157
Vorkath,732,172,NPC,5/11/2024 23:45,Superior dragon bones,22124,1,9082
Vorkath,732,172,NPC,5/11/2024 23:45,Superior dragon bones,22124,1,9082
Vorkath,732,172,NPC,5/11/2024 23:45,Blue dragonhide,1751,1,1357
Vorkath,732,172,NPC,5/11/2024 23:45,Blue dragonhide,1751,1,1357
Vorkath,732,172,NPC,5/11/2024 23:45,Dragonstone bolt tips,9193,15,569
Vorkath,732,172,NPC,5/11/2024 23:45,Dragon bones,537,18,3125
Vorkath,732,173,NPC,5/11/2024 23:48,Superior dragon bones,22124,1,9082
Vorkath,732,173,NPC,5/11/2024 23:48,Superior dragon bones,22124,1,9082
Vorkath,732,173,NPC,5/11/2024 23:48,Blue dragonhide,1751,1,1357
Vorkath,732,173,NPC,5/11/2024 23:48,Blue dragonhide,1751,1,1357
Vorkath,732,173,NPC,5/11/2024 23:48,Black dragonhide,1748,21,2638
Vorkath,732,173,NPC,5/11/2024 23:48,Rune kiteshield,1201,1,31640
Vorkath,732,173,NPC,5/11/2024 23:48,Rune kiteshield,1201,1,31640
Vorkath,732,173,NPC,5/11/2024 23:48,Rune kiteshield,1201,1,31640
Vorkath,732,174,NPC,5/11/2024 23:50,Superior dragon bones,22124,1,9082
Vorkath,732,174,NPC,5/11/2024 23:50,Superior dragon bones,22124,1,9082
Vorkath,732,174,NPC,5/11/2024 23:50,Blue dragonhide,1751,1,1357
Vorkath,732,174,NPC,5/11/2024 23:50,Blue dragonhide,1751,1,1357
Vorkath,732,174,NPC,5/11/2024 23:50,Dragon dart tip,11232,12,1270
Vorkath,732,174,NPC,5/11/2024 23:50,Diamond,1602,20,1607
Vorkath,732,175,NPC,5/11/2024 23:56,Superior dragon bones,22124,1,9082
Vorkath,732,175,NPC,5/11/2024 23:56,Superior dragon bones,22124,1,9082
Vorkath,732,175,NPC,5/11/2024 23:56,Blue dragonhide,1751,1,1357
Vorkath,732,175,NPC,5/11/2024 23:56,Blue dragonhide,1751,1,1357
Vorkath,732,175,NPC,5/11/2024 23:56,Dragon bolts (unf),21930,67,622
Vorkath,732,175,NPC,5/11/2024 23:56,Grapes,1988,250,6
Vorkath,732,176,NPC,5/11/2024 23:58,Superior dragon bones,22124,1,9082
Vorkath,732,176,NPC,5/11/2024 23:58,Superior dragon bones,22124,1,9082
Vorkath,732,176,NPC,5/11/2024 23:58,Blue dragonhide,1751,1,1357
Vorkath,732,176,NPC,5/11/2024 23:58,Blue dragonhide,1751,1,1357
Vorkath,732,176,NPC,5/11/2024 23:58,Blue dragonhide,1752,26,1357
Vorkath,732,176,NPC,5/11/2024 23:58,Chaos rune,562,852,61
Vorkath,732,177,NPC,5/12/2024 0:00,Superior dragon bones,22124,1,9082
Vorkath,732,177,NPC,5/12/2024 0:00,Superior dragon bones,22124,1,9082
Vorkath,732,177,NPC,5/12/2024 0:00,Blue dragonhide,1751,1,1357
Vorkath,732,177,NPC,5/12/2024 0:00,Blue dragonhide,1751,1,1357
Vorkath,732,177,NPC,5/12/2024 0:00,Dragonstone bolt tips,9193,16,569
Vorkath,732,177,NPC,5/12/2024 0:00,Manta ray,392,42,1817
Vorkath,732,178,NPC,5/12/2024 0:02,Superior dragon bones,22124,1,9082
Vorkath,732,178,NPC,5/12/2024 0:02,Superior dragon bones,22124,1,9082
Vorkath,732,178,NPC,5/12/2024 0:02,Blue dragonhide,1751,1,1357
Vorkath,732,178,NPC,5/12/2024 0:02,Blue dragonhide,1751,1,1357
Vorkath,732,178,NPC,5/12/2024 0:02,Red dragonhide,1750,20,1872
Vorkath,732,178,NPC,5/12/2024 0:02,Magic logs,1514,50,884
Vorkath,732,179,NPC,5/12/2024 0:06,Superior dragon bones,22124,1,9082
Vorkath,732,179,NPC,5/12/2024 0:06,Superior dragon bones,22124,1,9082
Vorkath,732,179,NPC,5/12/2024 0:06,Blue dragonhide,1751,1,1357
Vorkath,732,179,NPC,5/12/2024 0:06,Blue dragonhide,1751,1,1357
Vorkath,732,179,NPC,5/12/2024 0:06,Dragon bolts (unf),21930,190,622
Vorkath,732,180,NPC,5/12/2024 0:09,Superior dragon bones,22124,1,9082
Vorkath,732,180,NPC,5/12/2024 0:09,Superior dragon bones,22124,1,9082
Vorkath,732,180,NPC,5/12/2024 0:09,Blue dragonhide,1751,1,1357
Vorkath,732,180,NPC,5/12/2024 0:09,Blue dragonhide,1751,1,1357
Vorkath,732,180,NPC,5/12/2024 0:09,Scaly blue dragonhide,27897,1,221
Vorkath,732,180,NPC,5/12/2024 0:09,Rune dart tip,824,81,417
Vorkath,732,180,NPC,5/12/2024 0:09,Wrath rune,21880,41,219
Vorkath,732,181,NPC,5/12/2024 0:13,Superior dragon bones,22124,1,9082
Vorkath,732,181,NPC,5/12/2024 0:13,Superior dragon bones,22124,1,9082
Vorkath,732,181,NPC,5/12/2024 0:13,Blue dragonhide,1751,1,1357
Vorkath,732,181,NPC,5/12/2024 0:13,Blue dragonhide,1751,1,1357
Vorkath,732,181,NPC,5/12/2024 0:13,Onyx bolt tips,9194,5,8433
Vorkath,732,181,NPC,5/12/2024 0:13,Manta ray,392,35,1817
Vorkath,732,182,NPC,5/12/2024 0:15,Superior dragon bones,22124,1,9030
Vorkath,732,182,NPC,5/12/2024 0:15,Superior dragon bones,22124,1,9030
Vorkath,732,182,NPC,5/12/2024 0:15,Blue dragonhide,1751,1,1354
Vorkath,732,182,NPC,5/12/2024 0:15,Blue dragonhide,1751,1,1354
Vorkath,732,182,NPC,5/12/2024 0:15,Black dragonhide,1748,21,2616
Vorkath,732,182,NPC,5/12/2024 0:15,Wrath rune,21880,53,219
Vorkath,732,183,NPC,5/12/2024 0:17,Superior dragon bones,22124,1,9030
Vorkath,732,183,NPC,5/12/2024 0:17,Superior dragon bones,22124,1,9030
Vorkath,732,183,NPC,5/12/2024 0:17,Blue dragonhide,1751,1,1354
Vorkath,732,183,NPC,5/12/2024 0:17,Blue dragonhide,1751,1,1354
Vorkath,732,183,NPC,5/12/2024 0:17,Dragon plateskirt,4585,1,162442
Vorkath,732,183,NPC,5/12/2024 0:17,Blue dragonhide,1752,25,1354
Vorkath,732,184,NPC,5/12/2024 0:21,Superior dragon bones,22124,1,9030
Vorkath,732,184,NPC,5/12/2024 0:21,Superior dragon bones,22124,1,9030
Vorkath,732,184,NPC,5/12/2024 0:21,Blue dragonhide,1751,1,1354
Vorkath,732,184,NPC,5/12/2024 0:21,Blue dragonhide,1751,1,1354
Vorkath,732,184,NPC,5/12/2024 0:21,Red dragonhide,1750,24,1901
Vorkath,732,184,NPC,5/12/2024 0:21,Black dragonhide,1748,16,2616
Vorkath,732,185,NPC,5/12/2024 0:24,Superior dragon bones,22124,1,9030
Vorkath,732,185,NPC,5/12/2024 0:24,Superior dragon bones,22124,1,9030
Vorkath,732,185,NPC,5/12/2024 0:24,Blue dragonhide,1751,1,1354
Vorkath,732,185,NPC,5/12/2024 0:24,Blue dragonhide,1751,1,1354
Vorkath,732,185,NPC,5/12/2024 0:24,Wrath rune,21880,32,219
Vorkath,732,185,NPC,5/12/2024 0:24,Coins,995,46564,1
Vorkath,732,186,NPC,5/12/2024 0:27,Superior dragon bones,22124,1,9030
Vorkath,732,186,NPC,5/12/2024 0:27,Superior dragon bones,22124,1,9030
Vorkath,732,186,NPC,5/12/2024 0:27,Blue dragonhide,1751,1,1354
Vorkath,732,186,NPC,5/12/2024 0:27,Blue dragonhide,1751,1,1354
Vorkath,732,186,NPC,5/12/2024 0:27,Chaos rune,562,894,61
Vorkath,732,186,NPC,5/12/2024 0:27,Coins,995,76444,1
Vorkath,732,187,NPC,5/12/2024 8:10,Superior dragon bones,22124,1,8894
Vorkath,732,187,NPC,5/12/2024 8:10,Superior dragon bones,22124,1,8894
Vorkath,732,187,NPC,5/12/2024 8:10,Blue dragonhide,1751,1,1322
Vorkath,732,187,NPC,5/12/2024 8:10,Blue dragonhide,1751,1,1322
Vorkath,732,187,NPC,5/12/2024 8:10,Dragon plateskirt,4585,1,160526
Vorkath,732,187,NPC,5/12/2024 8:10,Onyx bolt tips,9194,6,8376
Vorkath,732,188,NPC,5/12/2024 8:12,Superior dragon bones,22124,1,8894
Vorkath,732,188,NPC,5/12/2024 8:12,Superior dragon bones,22124,1,8894
Vorkath,732,188,NPC,5/12/2024 8:12,Blue dragonhide,1751,1,1322
Vorkath,732,188,NPC,5/12/2024 8:12,Blue dragonhide,1751,1,1322
Vorkath,732,188,NPC,5/12/2024 8:12,Battlestaff,1392,13,7914
Vorkath,732,188,NPC,5/12/2024 8:12,Coins,995,3000,1
Vorkath,732,189,NPC,5/12/2024 8:17,Superior dragon bones,22124,1,8894
Vorkath,732,189,NPC,5/12/2024 8:17,Superior dragon bones,22124,1,8894
Vorkath,732,189,NPC,5/12/2024 8:17,Blue dragonhide,1751,1,1322
Vorkath,732,189,NPC,5/12/2024 8:17,Blue dragonhide,1751,1,1322
Vorkath,732,189,NPC,5/12/2024 8:17,Scaly blue dragonhide,27897,1,232
Vorkath,732,189,NPC,5/12/2024 8:17,Dragonstone,1616,3,10505
Vorkath,732,189,NPC,5/12/2024 8:17,Chaos rune,562,952,63
Vorkath,732,190,NPC,5/12/2024 8:19,Superior dragon bones,22124,1,8894
Vorkath,732,190,NPC,5/12/2024 8:19,Superior dragon bones,22124,1,8894
Vorkath,732,190,NPC,5/12/2024 8:19,Blue dragonhide,1751,1,1322
Vorkath,732,190,NPC,5/12/2024 8:19,Blue dragonhide,1751,1,1322
Vorkath,732,190,NPC,5/12/2024 8:19,Dragon bolts (unf),21930,52,581
Vorkath,732,190,NPC,5/12/2024 8:19,Dragonstone bolt tips,9193,14,558
Vorkath,732,191,NPC,5/12/2024 8:22,Superior dragon bones,22124,1,8894
Vorkath,732,191,NPC,5/12/2024 8:22,Superior dragon bones,22124,1,8894
Vorkath,732,191,NPC,5/12/2024 8:22,Blue dragonhide,1751,1,1322
Vorkath,732,191,NPC,5/12/2024 8:22,Blue dragonhide,1751,1,1322
Vorkath,732,191,NPC,5/12/2024 8:22,Diamond,1602,15,1427
Vorkath,732,191,NPC,5/12/2024 8:22,Wrath talisman,22118,1,550
Vorkath,732,192,NPC,5/12/2024 8:24,Superior dragon bones,22124,1,8894
Vorkath,732,192,NPC,5/12/2024 8:24,Superior dragon bones,22124,1,8894
Vorkath,732,192,NPC,5/12/2024 8:24,Blue dragonhide,1751,1,1322
Vorkath,732,192,NPC,5/12/2024 8:24,Blue dragonhide,1751,1,1322
Vorkath,732,192,NPC,5/12/2024 8:24,Manta ray,392,51,1726
Vorkath,732,192,NPC,5/12/2024 8:24,Dragon plateskirt,4585,1,160526
Vorkath,732,193,NPC,5/12/2024 8:28,Superior dragon bones,22124,1,8894
Vorkath,732,193,NPC,5/12/2024 8:28,Superior dragon bones,22124,1,8894
Vorkath,732,193,NPC,5/12/2024 8:28,Blue dragonhide,1751,1,1322
Vorkath,732,193,NPC,5/12/2024 8:28,Blue dragonhide,1751,1,1322
Vorkath,732,193,NPC,5/12/2024 8:28,Coins,995,39348,1
Vorkath,732,193,NPC,5/12/2024 8:28,Dragon dart tip,11232,25,1252
Vorkath,732,194,NPC,5/12/2024 8:31,Superior dragon bones,22124,1,8894
Vorkath,732,194,NPC,5/12/2024 8:31,Superior dragon bones,22124,1,8894
Vorkath,732,194,NPC,5/12/2024 8:31,Blue dragonhide,1751,1,1322
Vorkath,732,194,NPC,5/12/2024 8:31,Blue dragonhide,1751,1,1322
Vorkath,732,194,NPC,5/12/2024 8:31,Wrath rune,21880,56,223
Vorkath,732,194,NPC,5/12/2024 8:31,Red dragonhide,1750,20,1835
Vorkath,732,195,NPC,5/12/2024 8:44,Superior dragon bones,22124,1,8853
Vorkath,732,195,NPC,5/12/2024 8:44,Superior dragon bones,22124,1,8853
Vorkath,732,195,NPC,5/12/2024 8:44,Blue dragonhide,1751,1,1322
Vorkath,732,195,NPC,5/12/2024 8:44,Blue dragonhide,1751,1,1322
Vorkath,732,195,NPC,5/12/2024 8:44,Green dragonhide,1754,26,1150
Vorkath,732,195,NPC,5/12/2024 8:44,Ruby bolt tips,9191,27,79
Vorkath,732,196,NPC,5/12/2024 8:46,Superior dragon bones,22124,1,8853
Vorkath,732,196,NPC,5/12/2024 8:46,Superior dragon bones,22124,1,8853
Vorkath,732,196,NPC,5/12/2024 8:46,Blue dragonhide,1751,1,1322
Vorkath,732,196,NPC,5/12/2024 8:46,Blue dragonhide,1751,1,1322
Vorkath,732,196,NPC,5/12/2024 8:46,Red dragonhide,1750,25,1871
Vorkath,732,196,NPC,5/12/2024 8:46,Adamantite ore,450,25,926
Vorkath,732,197,NPC,5/12/2024 9:41,Superior dragon bones,22124,1,8829
Vorkath,732,197,NPC,5/12/2024 9:41,Superior dragon bones,22124,1,8829
Vorkath,732,197,NPC,5/12/2024 9:41,Blue dragonhide,1751,1,1339
Vorkath,732,197,NPC,5/12/2024 9:41,Blue dragonhide,1751,1,1339
Vorkath,732,197,NPC,5/12/2024 9:41,Rune kiteshield,1201,1,31684
Vorkath,732,197,NPC,5/12/2024 9:41,Rune kiteshield,1201,1,31684
Vorkath,732,197,NPC,5/12/2024 9:41,Grapes,1988,297,6
Vorkath,732,198,NPC,5/12/2024 9:47,Superior dragon bones,22124,1,8829
Vorkath,732,198,NPC,5/12/2024 9:47,Superior dragon bones,22124,1,8829
Vorkath,732,198,NPC,5/12/2024 9:47,Blue dragonhide,1751,1,1339
Vorkath,732,198,NPC,5/12/2024 9:47,Blue dragonhide,1751,1,1339
Vorkath,732,198,NPC,5/12/2024 9:47,Chaos rune,562,780,60
Vorkath,732,198,NPC,5/12/2024 9:47,Battlestaff,1392,13,7927
Vorkath,732,199,NPC,5/12/2024 9:49,Superior dragon bones,22124,1,8829
Vorkath,732,199,NPC,5/12/2024 9:49,Superior dragon bones,22124,1,8829
Vorkath,732,199,NPC,5/12/2024 9:49,Blue dragonhide,1751,1,1339
Vorkath,732,199,NPC,5/12/2024 9:49,Blue dragonhide,1751,1,1339
